Sr. No,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1595,Nashik,Kalvan,Bajra,1401,1401,1401,28082018
1596,Nashik,Kalvan,Bajra,1501,1501,1501,27082018
1597,Nashik,Kalvan,Bajra,1525,1525,1525,23082018
1598,Nashik,Kalvan,Bajra,1741,1741,1741,14082018
1599,Nashik,Kalvan,Bajra,1451,1451,1451,13082018
1600,Nashik,Kalvan,Bajra,1200,1400,1351,07082018
1601,Nashik,Kalvan,Bajra,1100,1351,1100,06082018
1602,Nashik,Kalvan,Bajra,1125,1125,1125,02082018
1603,Nashik,Kalvan,Bajra,1400,1400,1400,24072018
1604,Nashik,Kalvan,Bajra,1301,1501,1501,21072018
1605,Nashik,Kalvan,Bajra,1100,1100,1100,17072018
1606,Nashik,Kalvan,Bajra,1251,1251,1251,16072018
1607,Nashik,Kalvan,Bajra,1401,1401,1401,12072018
1608,Nashik,Kalvan,Bajra,1100,1100,1100,10072018
1609,Nashik,Kalvan,Bajra,1401,1501,1451,09072018
1610,Nashik,Kalvan,Bajra,1301,1301,1301,07072018
1611,Nashik,Kalvan,Bajra,1100,1100,1100,06072018
1612,Nashik,Kalvan,Bajra,1511,1511,1511,03072018
1613,Nashik,Kalvan,Bajra,1175,1175,1175,02072018
1614,Nashik,Kalvan,Bajra,1100,1451,1275,29062018
1615,Nashik,Kalvan,Bajra,1100,1451,1451,28062018
1616,Nashik,Kalvan,Bajra,1501,1501,1501,26062018
1617,Nashik,Kalvan,Bajra,1401,1551,1551,25062018
1618,Nashik,Kalvan,Bajra,1451,1451,1451,23062018
1619,Nashik,Kalvan,Bajra,1425,1425,1425,22062018
1620,Nashik,Kalvan,Bajra,1275,1466,1300,21062018
1621,Nashik,Kalvan,Bajra,1200,1200,1200,19062018
1622,Nashik,Kalvan,Bajra,1152,1152,1152,18062018
1623,Nashik,Kalvan,Bajra,1300,1400,1300,15062018
1624,Nashik,Kalvan,Bajra,1151,1200,1151,14062018
1625,Nashik,Kalvan,Bajra,1125,1227,1151,12062018
1626,Nashik,Kalvan,Bajra,1151,1400,1325,11062018
1627,Nashik,Kalvan,Bajra,1200,1500,1200,09062018
1628,Nashik,Kalvan,Bajra,1351,1470,1400,08062018
1629,Nashik,Kalvan,Bajra,1151,1500,1451,07062018
1630,Nashik,Kalvan,Bajra,1341,1475,1341,31052018
1631,Nashik,Kalvan,Bajra,1291,1291,1291,29052018
1632,Nashik,Kalvan,Bajra,1100,1500,1412,28052018
1633,Nashik,Kalvan,Bajra,1398,1515,1425,25052018
1634,Nashik,Kalvan,Bajra,1175,1531,1451,24052018
1635,Nashik,Kalvan,Bajra,1226,1551,1441,22052018
1636,Nashik,Kalvan,Bajra,1401,1501,1451,21052018
1637,Nashik,Kalvan,Bajra,1100,1100,1100,19052018
1638,Nashik,Kalvan,Bajra,1302,1381,1302,18052018
1639,Nashik,Kalvan,Bajra,1025,1400,1325,17052018
1640,Nashik,Kalvan,Bajra,1000,1500,1451,14052018
1641,Nashik,Kalvan,Bajra,1401,1401,1401,12052018
1642,Nashik,Kalvan,Bajra,1301,1501,1401,11052018
1643,Nashik,Kalvan,Bajra,1581,1581,1581,10052018
1644,Nashik,Kalvan,Bajra,1000,1300,1000,08052018
1645,Nashik,Kalvan,Bajra,1000,1300,1000,07052018
1646,Nashik,Kalvan,Bajra,1400,1577,1400,05052018
1647,Nashik,Kalvan,Bajra,1000,1251,1200,04052018
1648,Nashik,Kalvan,Bajra,1091,1251,1091,03052018
1649,Nashik,Kalvan,Bajra,1401,1500,1401,30042018
1650,Nashik,Kalvan,Bajra,1500,1500,1500,28042018
1651,Nashik,Kalvan,Bajra,1451,1525,1451,26042018
1652,Nashik,Kalvan,Bajra,1000,1000,1000,23042018
1653,Nashik,Kalvan,Bajra,1400,1400,1400,21042018
1654,Nashik,Kalvan,Bajra,1305,1305,1305,20042018
1655,Nashik,Kalvan,Bajra,1500,1500,1500,16042018
1656,Nashik,Kalvan,Bajra,1035,1451,1125,13042018
1657,Nashik,Kalvan,Bajra,1351,1461,1351,12042018
1658,Nashik,Kalvan,Bajra,1100,1200,1100,10042018
1659,Nashik,Kalvan,Bajra,1051,1051,1051,07042018
1660,Nashik,Kalvan,Bajra,1300,1300,1300,06042018
1661,Nashik,Kalvan,Bajra,1075,1422,1200,05042018
1662,Nashik,Kalvan,Bajra,1200,1301,1251,24032018
1663,Nashik,Kalvan,Bajra,1301,1501,1401,22032018
1664,Nashik,Kalvan,Bajra,1051,1452,1051,20032018
1665,Nashik,Kalvan,Bajra,1401,1601,1501,19032018
1666,Nashik,Kalvan,Bajra,1401,1401,1401,17032018
1667,Nashik,Kalvan,Bajra,1100,1412,1362,16032018
1668,Nashik,Kalvan,Bajra,1151,1271,1151,13032018
1669,Nashik,Kalvan,Bajra,1100,1252,1100,12032018
1670,Nashik,Kalvan,Bajra,1051,1200,1151,09032018
1671,Nashik,Kalvan,Bajra,1101,1352,1251,08032018
1672,Nashik,Kalvan,Bajra,1000,1200,1142,05032018
1673,Nashik,Kalvan,Bajra,1496,1496,1496,27022018
1674,Nashik,Kalvan,Bajra,1300,1300,1300,26022018
1675,Nashik,Kalvan,Bajra,1051,1527,1200,23022018
1676,Nashik,Kalvan,Bajra,1157,1157,1157,22022018
1677,Nashik,Kalvan,Bajra,1051,1051,1051,20022018
1678,Nashik,Kalvan,Bajra,1175,1175,1175,16022018
1679,Nashik,Kalvan,Bajra,1452,1452,1452,12022018
1680,Nashik,Kalvan,Bajra,1000,1352,1000,08022018
1681,Nashik,Kalvan,Bajra,1301,1301,1301,05022018
1682,Nashik,Kalvan,Bajra,1100,1351,1200,02022018
1683,Nashik,Kalvan,Bajra,951,951,951,01022018
1684,Nashik,Kalvan,Bajra,1201,1401,1300,25012018
1685,Nashik,Kalvan,Bajra,1000,1301,1100,23012018
1686,Nashik,Kalvan,Bajra,1052,1300,1276,22012018
1687,Nashik,Kalvan,Bajra,1100,1200,1100,20012018
1688,Nashik,Kalvan,Bajra,1376,1376,1376,19012018
1689,Nashik,Kalvan,Bajra,1000,1651,1000,18012018
1690,Nashik,Kalvan,Bajra,1151,1151,1151,13012018
1691,Nashik,Kalvan,Bajra,1100,1100,1100,12012018
1692,Nashik,Kalvan,Bajra,1301,1301,1301,11012018
1693,Nashik,Kalvan,Bajra,1051,1452,1301,09012018
1694,Nashik,Kalvan,Bajra,1000,1000,1000,05012018
1695,Nashik,Kalvan,Bajra,1301,1301,1301,04012018
1696,Nashik,Kalvan,Bajra,1501,1501,1501,02012018
1697,Nashik,Kalvan,Bajra,1401,1401,1401,01012018
1698,Nashik,Kalvan,Bajra,1200,1300,1200,30122017
1699,Nashik,Kalvan,Bajra,1075,1075,1075,29122017
1700,Nashik,Kalvan,Bajra,1200,1200,1200,28122017
1701,Nashik,Kalvan,Bajra,1151,1575,1251,26122017
1702,Nashik,Kalvan,Bajra,1421,1421,1421,23122017
1703,Nashik,Kalvan,Bajra,1512,1512,1512,22122017
1704,Nashik,Kalvan,Bajra,1077,1511,1400,15122017
1705,Nashik,Kalvan,Bajra,1201,1201,1201,14122017
1706,Nashik,Kalvan,Bajra,1301,1401,1351,09122017
1707,Nashik,Kalvan,Bajra,1251,1251,1251,05122017
1708,Nashik,Kalvan,Bajra,1451,1501,1501,04122017
1709,Nashik,Kalvan,Bajra,1351,1501,1351,02122017
1710,Nashik,Kalvan,Bajra,1300,1301,1300,30112017
1711,Nashik,Kalvan,Bajra,1452,1452,1452,28112017
1712,Nashik,Kalvan,Bajra,1452,1452,1452,27112017
1713,Nashik,Kalvan,Bajra,1300,1300,1300,24112017
1714,Nashik,Kalvan,Bajra,1051,1400,1200,21112017
1715,Nashik,Kalvan,Bajra,1351,1551,1351,18112017
1716,Nashik,Kalvan,Bajra,1351,1500,1351,16112017
1717,Nashik,Kalvan,Bajra,1027,1087,1027,14112017
1718,Nashik,Kalvan,Bajra,1000,1425,1400,13112017
1719,Nashik,Kalvan,Bajra,1061,1472,1451,11112017
1720,Nashik,Kalvan,Bajra,1100,1426,1301,10112017
1721,Nashik,Kalvan,Bajra,1150,1251,1201,09112017
1722,Nashik,Kalvan,Bajra,1000,11151,10000,07112017
1723,Nashik,Kalvan,Bajra,1400,1400,1400,06112017
1724,Nashik,Kalvan,Bajra,1300,1300,1300,04112017
1725,Nashik,Kalvan,Bajra,1401,1401,1401,03112017
1726,Nashik,Kalvan,Bajra,1300,1600,1351,02112017
1727,Nashik,Kalvan,Bajra,1100,1200,1100,31102017
1728,Nashik,Kalvan,Bajra,1200,1200,1200,30102017
1729,Nashik,Kalvan,Bajra,1391,1400,1391,28102017
1730,Nashik,Kalvan,Bajra,1376,1400,1376,27102017
1731,Nashik,Kalvan,Bajra,1200,1200,1200,26102017
1732,Nashik,Kalvan,Bajra,1100,1100,1100,24102017
1733,Nashik,Kalvan,Bajra,1501,1501,1501,17102017
1734,Nashik,Kalvan,Bajra,1450,1450,1450,16102017
1735,Nashik,Kalvan,Bajra,1451,1551,1551,14102017
1736,Nashik,Kalvan,Bajra,1451,1451,1451,13102017
1737,Nashik,Kalvan,Bajra,1100,1125,1100,10102017
1738,Nashik,Kalvan,Bajra,1301,1401,1401,09102017
1739,Nashik,Kalvan,Bajra,1100,1357,1200,06102017
1740,Nashik,Kalvan,Bajra,1201,1501,1401,05102017
1741,Nashik,Kalvan,Bajra,1300,1500,1451,03102017
1742,Nashik,Kalvan,Bajra,1051,1200,1100,29092017
1743,Nashik,Kalvan,Bajra,1000,1252,1100,28092017
1744,Nashik,Kalvan,Bajra,1000,1300,1200,26092017
1745,Nashik,Kalvan,Bajra,1151,1351,1251,23092017
1746,Nashik,Kalvan,Bajra,1301,1301,1301,22092017
1747,Nashik,Kalvan,Bajra,1300,1400,1300,21092017
1748,Nashik,Kalvan,Bajra,1401,1401,1401,19092017
1749,Nashik,Kalvan,Bajra,1000,1400,1351,18092017
1750,Nashik,Kalvan,Bajra,1100,1251,1100,16092017
1751,Nashik,Kalvan,Bajra,1100,1426,1200,15092017
1752,Nashik,Kalvan,Bajra,1350,1400,1400,14092017
1753,Nashik,Kalvan,Bajra,1350,1451,1401,12092017
1754,Nashik,Kalvan,Bajra,1251,1401,1351,11092017
1755,Nashik,Kalvan,Bajra,1251,1400,1352,09092017
1756,Nashik,Kalvan,Bajra,1301,1451,1400,08092017
1757,Nashik,Kalvan,Bajra,1351,1351,1351,07092017
1758,Nashik,Kalvan,Bajra,1301,1551,1451,04092017
1759,Nashik,Kalvan,Bajra,1300,1501,1400,01092017
1760,Nashik,Kalvan,Bajra,1411,1411,1411,31082017
1761,Nashik,Kalvan,Bajra,1501,1501,1501,29082017
1762,Nashik,Kalvan,Bajra,1400,1551,1400,28082017
1763,Nashik,Kalvan,Bajra,1301,1401,1401,24082017
1764,Nashik,Kalvan,Bajra,1400,1451,1400,22082017
1765,Nashik,Kalvan,Bajra,1400,1551,1551,18082017
1766,Nashik,Kalvan,Bajra,1400,1400,1400,12082017
1767,Nashik,Kalvan,Bajra,1301,1400,1351,11082017
1768,Nashik,Kalvan,Bajra,1381,1400,1400,10082017
1769,Nashik,Kalvan,Bajra,1251,1400,1300,08082017
1770,Nashik,Kalvan,Bajra,1301,1351,1301,04082017
1771,Nashik,Kalvan,Bajra,1301,1301,1301,01082017
1772,Nashik,Kalvan,Bajra,1401,1501,1501,31072017
1773,Nashik,Kalvan,Bajra,1351,1351,1351,29072017
1774,Nashik,Kalvan,Bajra,1301,1301,1301,28072017
1775,Nashik,Kalvan,Bajra,1351,1511,1500,25072017
1776,Nashik,Kalvan,Bajra,1551,1551,1551,24072017
1777,Nashik,Kalvan,Bajra,1500,1500,1500,20072017
1778,Nashik,Kalvan,Bajra,1361,1400,1361,18072017
1779,Nashik,Kalvan,Bajra,1300,1351,1300,17072017
1780,Nashik,Kalvan,Bajra,1375,1400,1376,14072017
1781,Nashik,Kalvan,Bajra,1475,1500,1475,13072017
1782,Nashik,Kalvan,Bajra,1300,1566,1437,11072017
1783,Nashik,Kalvan,Bajra,1375,1375,1375,10072017
1784,Nashik,Kalvan,Bajra,1300,1425,1325,07072017
1785,Nashik,Kalvan,Bajra,1481,1481,1481,06072017
1786,Nashik,Kalvan,Bajra,1451,1451,1451,03072017
1787,Nashik,Kalvan,Bajra,1451,1451,1451,01072017
1788,Nashik,Kalvan,Bajra,1551,1551,1551,30062017
1789,Nashik,Kalvan,Bajra,1276,1361,1351,29062017
1790,Nashik,Kalvan,Bajra,1200,1401,1251,27062017
1791,Nashik,Kalvan,Bajra,1400,1400,1400,23062017
1792,Nashik,Kalvan,Bajra,1400,1400,1400,22062017
1793,Nashik,Kalvan,Bajra,1336,1401,1351,20062017
1794,Nashik,Kalvan,Bajra,1300,1531,1400,19062017
1795,Nashik,Kalvan,Bajra,1278,1431,1352,17062017
1796,Nashik,Kalvan,Bajra,1301,1481,1351,16062017
1797,Nashik,Kalvan,Bajra,1151,1476,1391,15062017
1798,Nashik,Kalvan,Bajra,1411,1551,1451,13062017
1799,Nashik,Kalvan,Bajra,1251,1512,1395,12062017
1800,Nashik,Kalvan,Bajra,1301,1501,1451,30052017
1801,Nashik,Kalvan,Bajra,1351,1517,1421,26052017
1802,Nashik,Kalvan,Bajra,1271,1575,1451,25052017
1803,Nashik,Kalvan,Bajra,1500,1656,1600,23052017
1804,Nashik,Kalvan,Bajra,1451,1565,1531,22052017
1805,Nashik,Kalvan,Bajra,1251,1551,1251,20052017
1806,Nashik,Kalvan,Bajra,1326,1572,1531,19052017
1807,Nashik,Kalvan,Bajra,1251,1551,1301,18052017
1808,Nashik,Kalvan,Bajra,1251,1591,1311,16052017
1809,Nashik,Kalvan,Bajra,1251,1625,1541,15052017
1810,Nashik,Kalvan,Bajra,1501,1625,1557,13052017
1811,Nashik,Kalvan,Bajra,1301,1501,1400,12052017
1812,Nashik,Kalvan,Bajra,1251,1461,1275,09052017
1813,Nashik,Kalvan,Bajra,1421,1500,1450,08052017
1814,Nashik,Kalvan,Bajra,1451,1451,1451,06052017
1815,Nashik,Kalvan,Bajra,1300,1572,1451,05052017
1816,Nashik,Kalvan,Bajra,1511,1511,1511,02052017
1817,Nashik,Kalvan,Bajra,1651,1651,1651,29042017
1818,Nashik,Kalvan,Bajra,1261,1500,1375,25042017
1819,Nashik,Kalvan,Bajra,1251,1551,1402,24042017
1820,Nashik,Kalvan,Bajra,1300,1625,1551,21042017
1821,Nashik,Kalvan,Bajra,1400,1400,1400,20042017
1822,Nashik,Kalvan,Bajra,1525,1525,1525,18042017
1823,Nashik,Kalvan,Bajra,1400,1400,1400,17042017
1824,Nashik,Kalvan,Bajra,1211,1211,1211,13042017
1825,Nashik,Kalvan,Bajra,1300,1500,1300,11042017
1826,Nashik,Kalvan,Bajra,1251,1251,1251,10042017
1827,Nashik,Kalvan,Bajra,1500,1500,1500,08042017
1828,Nashik,Kalvan,Bajra,1225,1451,1351,07042017
1829,Nashik,Kalvan,Bajra,1251,1465,1251,06042017
1830,Nashik,Kalvan,Bajra,1500,1502,1500,03042017
1831,Nashik,Kalvan,Bajra,1251,1677,1601,25032017
1832,Nashik,Kalvan,Bajra,1501,1611,1601,24032017
1833,Nashik,Kalvan,Bajra,1551,1551,1551,23032017
1834,Nashik,Kalvan,Bajra,1400,1400,1400,21032017
1835,Nashik,Kalvan,Bajra,1500,1751,1651,20032017
1836,Nashik,Kalvan,Bajra,1500,1561,1500,16032017
1837,Nashik,Kalvan,Bajra,1251,1500,1251,11032017
1838,Nashik,Kalvan,Bajra,1511,1511,1511,10032017
1839,Nashik,Kalvan,Bajra,1493,1493,1493,09032017
1840,Nashik,Kalvan,Bajra,1556,1602,1600,07032017
1841,Nashik,Kalvan,Bajra,1377,1377,1377,06032017
1842,Nashik,Kalvan,Bajra,1300,1451,1300,04032017
1843,Nashik,Kalvan,Bajra,1501,1601,1551,02032017
1844,Nashik,Kalvan,Bajra,1400,1400,1400,28022017
1845,Nashik,Kalvan,Bajra,1400,1401,1400,27022017
1846,Nashik,Kalvan,Bajra,1200,1600,1551,20022017
1847,Nashik,Kalvan,Bajra,1517,1517,1517,18022017
1848,Nashik,Kalvan,Bajra,1515,1515,1515,17022017
1849,Nashik,Kalvan,Bajra,1475,1500,1475,16022017
1850,Nashik,Kalvan,Bajra,1251,1577,1400,14022017
1851,Nashik,Kalvan,Bajra,1600,1600,1600,07022017
1852,Nashik,Kalvan,Bajra,1527,1527,1527,06022017
1853,Nashik,Kalvan,Bajra,1451,1451,1451,03022017
1854,Nashik,Kalvan,Bajra,1200,1551,1475,31012017
1855,Nashik,Kalvan,Bajra,1500,1675,1651,27012017
1856,Nashik,Kalvan,Bajra,1300,1751,1300,24012017
1857,Nashik,Kalvan,Bajra,1505,1651,1600,17012017
1858,Nashik,Kalvan,Bajra,1500,1500,1500,13012017
1859,Nashik,Kalvan,Bajra,1601,1601,1601,12012017
1860,Nashik,Kalvan,Bajra,1601,1601,1601,10012017
1861,Nashik,Kalvan,Bajra,1400,1500,1400,07012017
1862,Nashik,Kalvan,Bajra,1501,1801,1751,05012017
1863,Nashik,Kalvan,Bajra,1501,1600,1551,03012017
1864,Nashik,Kalvan,Bajra,1551,1551,1551,30122016
1865,Nashik,Kalvan,Bajra,1501,1501,1501,26122016
1866,Nashik,Kalvan,Bajra,1700,1700,1700,23122016
1867,Nashik,Kalvan,Bajra,1200,1900,1600,22122016
1868,Nashik,Kalvan,Bajra,1300,1800,1652,20122016
1869,Nashik,Kalvan,Bajra,1700,1700,1700,19122016
1870,Nashik,Kalvan,Bajra,1400,1461,1400,17122016
1871,Nashik,Kalvan,Bajra,1200,1600,1300,15122016
1872,Nashik,Kalvan,Bajra,1300,1800,1700,09122016
1873,Nashik,Kalvan,Bajra,1501,1501,1501,08122016
1874,Nashik,Kalvan,Bajra,1501,1501,1501,06122016
1875,Nashik,Kalvan,Bajra,1200,1451,1200,05122016
1876,Nashik,Kalvan,Bajra,1685,1685,1685,03122016
1877,Nashik,Kalvan,Bajra,1211,1751,1651,02122016
1878,Nashik,Kalvan,Bajra,1600,1600,1600,01122016
1879,Nashik,Kalvan,Bajra,1600,1751,1700,29112016
1880,Nashik,Kalvan,Bajra,1400,1611,1500,28112016
1881,Nashik,Kalvan,Bajra,1300,1351,1300,26112016
1882,Nashik,Kalvan,Bajra,1770,1770,1770,25112016
1883,Nashik,Kalvan,Bajra,1251,1612,1600,24112016
1884,Nashik,Kalvan,Bajra,1251,1612,1600,22112016
1885,Nashik,Kalvan,Bajra,1200,1700,1551,21112016
1886,Nashik,Kalvan,Bajra,1401,1751,1601,19112016
1887,Nashik,Kalvan,Bajra,1351,1700,1651,18112016
1888,Nashik,Kalvan,Bajra,1500,2000,1500,17112016
1889,Nashik,Kalvan,Bajra,1300,1500,1413,11112016
1890,Nashik,Kalvan,Bajra,1100,1536,1100,10112016
1891,Nashik,Kalvan,Bajra,1400,1701,1500,08112016
1892,Nashik,Kalvan,Bajra,1200,1500,1300,07112016
1893,Nashik,Kalvan,Bajra,1401,1601,1551,25102016
1894,Nashik,Kalvan,Bajra,1251,1642,1351,24102016
1895,Nashik,Kalvan,Bajra,1251,1554,1301,22102016
1896,Nashik,Kalvan,Bajra,1251,1451,1375,21102016
1897,Nashik,Kalvan,Bajra,1200,1577,1377,20102016
1898,Nashik,Kalvan,Bajra,1251,1522,1318,18102016
1899,Nashik,Kalvan,Bajra,1243,1600,1351,17102016
1900,Nashik,Kalvan,Bajra,1225,1651,1477,15102016
1901,Nashik,Kalvan,Bajra,1351,1500,1371,10102016
1902,Nashik,Kalvan,Bajra,1366,1600,1461,07102016
1903,Nashik,Kalvan,Bajra,1300,1600,1500,03102016
1904,Nashik,Kalvan,Bajra,1400,1621,1567,01102016
1905,Nashik,Kalvan,Bajra,1351,1899,1500,29092016
1906,Nashik,Kalvan,Bajra,1351,1700,1652,27092016
1907,Nashik,Kalvan,Bajra,1561,1761,1651,23092016
1908,Nashik,Kalvan,Bajra,1451,1775,1551,22092016
1909,Nashik,Kalvan,Bajra,1700,1700,1700,19092016
1910,Nashik,Kalvan,Bajra,1300,1500,1391,17092016
1911,Nashik,Kalvan,Bajra,1400,1851,1681,13092016
1912,Nashik,Kalvan,Bajra,1400,1931,1900,10092016
1913,Nashik,Kalvan,Bajra,1300,1681,1681,09092016
1914,Nashik,Kalvan,Bajra,1501,1601,1551,08092016
1915,Nashik,Kalvan,Bajra,1751,1851,1800,02092016
1916,Nashik,Kalvan,Bajra,1500,1751,1600,29082016
1917,Nashik,Kalvan,Bajra,1500,1700,1600,16082016
1918,Nashik,Kalvan,Bajra,1500,1551,1525,13082016
1919,Nashik,Kalvan,Bajra,1451,1500,1500,12082016
1920,Nashik,Kalvan,Bajra,1651,1801,1751,08072016
1921,Nashik,Kalvan,Bajra,1400,1777,1777,07072016
1922,Nashik,Kalvan,Bajra,1801,1801,1801,05072016
1923,Nashik,Kalvan,Bajra,1451,1775,1651,02072016
1924,Nashik,Kalvan,Bajra,1600,1925,1925,01072016
1925,Nashik,Kalvan,Bajra,1600,1600,1600,30062016
1926,Nashik,Kalvan,Bajra,1892,1892,1892,28062016
1927,Nashik,Kalvan,Bajra,1500,1551,1551,27062016
1928,Nashik,Kalvan,Bajra,1501,1701,1601,25062016
1929,Nashik,Kalvan,Bajra,1451,1451,1451,24062016
1930,Nashik,Kalvan,Bajra,1701,1851,1801,23062016
1931,Nashik,Kalvan,Bajra,1400,1900,1751,21062016
1932,Nashik,Kalvan,Bajra,1500,1851,1700,20062016
1933,Nashik,Kalvan,Bajra,1600,1751,1651,18062016
1934,Nashik,Kalvan,Bajra,1975,1975,1975,17062016
1935,Nashik,Kalvan,Bajra,1451,1775,1600,16062016
1936,Nashik,Kalvan,Bajra,1451,1837,1700,14062016
1937,Nashik,Kalvan,Bajra,1400,1851,1851,13062016
1938,Nashik,Kalvan,Bajra,1400,1851,1851,11062016
1939,Nashik,Kalvan,Bajra,1400,1675,1652,09062016
1940,Nashik,Kalvan,Bajra,1400,1800,1500,07062016
1941,Nashik,Kalvan,Bajra,1751,1951,1901,06062016
1942,Nashik,Kalvan,Bajra,1400,1877,1751,04062016
1943,Nashik,Kalvan,Bajra,1501,1801,1751,03062016
1944,Nashik,Kalvan,Bajra,1475,1775,1701,02062016
1945,Nashik,Kalvan,Bajra,1400,2100,1900,30052016
1946,Nashik,Kalvan,Bajra,1551,1800,1800,28052016
1947,Nashik,Kalvan,Bajra,2000,2000,2000,27052016
1948,Nashik,Kalvan,Bajra,1800,1912,1901,26052016
1949,Nashik,Kalvan,Bajra,1925,2012,2000,24052016
1950,Nashik,Kalvan,Bajra,1400,2000,1900,23052016
1951,Nashik,Kalvan,Bajra,1400,2000,1900,20052016
1952,Nashik,Kalvan,Bajra,1400,2021,1900,19052016
1953,Nashik,Kalvan,Bajra,1851,2000,1876,17052016
1954,Nashik,Kalvan,Bajra,1700,2000,1952,13052016
1955,Nashik,Kalvan,Bajra,1500,1851,1751,12052016
1956,Nashik,Kalvan,Bajra,1900,1900,1900,07052016
1957,Nashik,Kalvan,Bajra,1400,2000,1900,06052016
1958,Nashik,Kalvan,Bajra,1625,2022,1700,28042016
1959,Nashik,Kalvan,Bajra,1411,1951,1911,26042016
1960,Nashik,Kalvan,Bajra,1400,2000,2000,25042016
1961,Nashik,Kalvan,Bajra,1851,2000,1921,23042016
1962,Nashik,Kalvan,Bajra,1400,2100,1900,18042016
1963,Nashik,Kalvan,Bajra,1551,1951,1851,16042016
1964,Nashik,Kalvan,Bajra,1500,1951,1651,12042016
1965,Nashik,Kalvan,Bajra,1575,2001,2001,11042016
1966,Nashik,Kalvan,Bajra,1351,1851,1701,09042016
1967,Nashik,Kalvan,Bajra,1300,1900,1800,07042016
1968,Nashik,Kalvan,Bajra,1300,2000,1700,05042016
1969,Nashik,Kalvan,Bajra,1700,1700,1700,22032016
1970,Nashik,Kalvan,Bajra,1401,1501,1401,19032016
1971,Nashik,Kalvan,Bajra,1631,1700,1651,18032016
1972,Nashik,Kalvan,Bajra,1551,1801,1715,17032016
1973,Nashik,Kalvan,Bajra,1400,1662,1490,15032016
1974,Nashik,Kalvan,Bajra,1375,1700,1600,14032016
1975,Nashik,Kalvan,Bajra,1415,1700,1682,10032016
1976,Nashik,Kalvan,Bajra,1400,1400,1400,08032016
1977,Nashik,Kalvan,Bajra,1400,1651,1451,05032016
1978,Nashik,Kalvan,Bajra,1651,1651,1651,03032016
1979,Nashik,Kalvan,Bajra,1451,1626,1526,01032016
1980,Nashik,Kalvan,Bajra,1301,1600,1551,29022016
1981,Nashik,Kalvan,Bajra,1351,1651,1501,26022016
1982,Nashik,Kalvan,Bajra,1451,1601,1551,25022016
1983,Nashik,Kalvan,Bajra,1400,1600,1551,16022016
1984,Nashik,Kalvan,Bajra,1531,1610,1575,15022016
1985,Nashik,Kalvan,Bajra,1500,1551,1500,12022016
1986,Nashik,Kalvan,Bajra,1500,1651,1500,09022016
1987,Nashik,Kalvan,Bajra,1600,1600,1600,08022016
1988,Nashik,Kalvan,Bajra,1351,1600,1400,04022016
1989,Nashik,Kalvan,Bajra,1300,1501,1451,02022016
1990,Nashik,Kalvan,Bajra,1551,1600,1600,25012016
1991,Nashik,Kalvan,Bajra,1600,1600,1600,22012016
1992,Nashik,Kalvan,Bajra,1351,1551,1471,18012016
1993,Nashik,Kalvan,Bajra,1300,1525,1451,14012016
1994,Nashik,Kalvan,Bajra,1300,1600,1400,11012016
1995,Nashik,Kalvan,Bajra,1300,1300,1300,09012016
1996,Nashik,Kalvan,Bajra,1401,1501,1461,08012016
1997,Nashik,Kalvan,Bajra,1400,1500,1451,07012016
1998,Nashik,Kalvan,Bajra,1300,1500,1451,04012016
1999,Nashik,Kalvan,Bajra,1351,1587,1551,02012016
2000,Nashik,Kalvan,Bajra,1600,1600,1600,01012016
2001,Nashik,Kalvan,Bajra,1311,1551,1500,31122015
2002,Nashik,Kalvan,Bajra,1351,1401,1375,29122015
2003,Nashik,Kalvan,Bajra,1300,1385,1325,28122015
2004,Nashik,Kalvan,Bajra,1300,1500,1351,18122015
2005,Nashik,Kalvan,Bajra,1300,1551,1300,17122015
2006,Nashik,Kalvan,Bajra,1307,1451,1325,15122015
2007,Nashik,Kalvan,Bajra,1351,1577,1451,12122015
2008,Nashik,Kalvan,Bajra,1300,1351,1300,11122015
2009,Nashik,Kalvan,Bajra,1411,1551,1500,07122015
2010,Nashik,Kalvan,Bajra,1351,1351,1351,05122015
2011,Nashik,Kalvan,Bajra,1561,1561,1561,01122015
2012,Nashik,Kalvan,Bajra,1375,1625,1550,30112015
2013,Nashik,Kalvan,Bajra,1500,1500,1500,28112015
2014,Nashik,Kalvan,Bajra,1351,1511,1400,26112015
2015,Nashik,Kalvan,Bajra,1351,1525,1500,24112015
2016,Nashik,Kalvan,Bajra,1400,1400,1400,23112015
2017,Nashik,Kalvan,Bajra,1451,1500,1475,21112015
2018,Nashik,Kalvan,Bajra,1451,1491,1461,20112015
2019,Nashik,Kalvan,Bajra,1400,1451,1411,19112015
2020,Nashik,Kalvan,Bajra,1351,1451,1351,17112015
2021,Nashik,Kalvan,Bajra,1300,1475,1400,16112015
2022,Nashik,Kalvan,Bajra,1300,1600,1551,06112015
2023,Nashik,Kalvan,Bajra,1300,1500,1351,03112015
2024,Nashik,Kalvan,Bajra,1400,1451,1451,31102015
2025,Nashik,Kalvan,Bajra,1275,1500,1300,29102015
2026,Nashik,Kalvan,Bajra,1300,1551,1400,27102015
2027,Nashik,Kalvan,Bajra,1300,1475,1351,26102015
2028,Nashik,Kalvan,Bajra,1291,1551,1400,23102015
2029,Nashik,Kalvan,Bajra,1291,1475,1300,01102015
